simulation_id,time,start_hip_x,start_hip_y,start_hip_z,start_spine_rx,start_spine_ry,simulation_time
1,0,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,4.14624874947443e-06,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,1.24387462484233e-05,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,2.07312437473721e-05,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,3.11321432964184e-05,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,8.31366410416496e-05,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.000206281875356046,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.000329427109670442,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.000488108141294654,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.000646789172918867,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.000855781548866042,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00106477392481322,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00127376630076039,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0014325256098742,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00159128491898801,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00171619291758133,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00184110091617465,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00196600891476798,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0020909169133613,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00221582491195463,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00234073291054795,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00246564090914128,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00256396813794131,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00266229536674134,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00276062259554137,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0028589498243414,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00295727705314143,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00305560428194146,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00315393151074149,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00325225873954152,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00337174439030774,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00349123004107395,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00361071569184016,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00375428437347411,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00389785305510806,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00404142173674201,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00421434540949741,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00438726908225282,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00456019275500822,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00473311642776363,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00490604010051903,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00507896377327444,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00525188744602984,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00542481111878525,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00563415654684607,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0058435019749069,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00609615254165118,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00634880310839546,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00660145367513974,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00691348080496546,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00722550793479118,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0075375350646169,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00791863513486155,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0082997352051062,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00868083527535085,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00914054100734771,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.00960024673934457,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0100599524713414,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0105196582033383,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0109793639353352,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.011439069667332,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0118987753993289,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0123584811313257,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0128181868633226,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0132778925953195,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0137375983273163,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0141973040593132,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0146570097913101,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0151167155233069,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0155764212553038,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0160361269873006,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0164958327192975,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.016855274685156,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0172147166510145,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.017574158616873,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0179336005827315,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.01829304254859,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0186524845144485,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.019011926480307,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0193713684461655,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0198052160309731,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0202390636157806,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0206729112005882,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0211067587853957,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0215406063702033,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0219744539550109,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0224083015398184,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.022842149124626,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0232759967094335,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0237098442942411,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0241436918790486,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0245775394638562,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0250113870486637,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0254452346334713,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0258790822182788,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0263129298030864,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0267467773878939,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0270620829345539,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0273773884812139,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0276926940278738,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.027943210835686,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0281937276434982,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0284442444513104,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
1,0.0286947612591226,0.0588569081367814,-0.037756991591039,0.00570662710124255,0.0924474590860693,0.113528701884005,141.4179751
